price,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12
274812.78151973657,31.67306665534563,6.33690045488483,33.07249654946358,18.825318915517,54.70768023064918,33.520860921068675,54.79399401778472,30.972490681490772,90.79541252593242,30.301127246390347,33.38485670746899,78.4602430522683
379052.47837090597,62.67064759591049,40.98574499073388,83.34788758433764,26.664361938950666,15.891889101864153,45.91969225542821,14.710377487999615,92.48238134265128,41.88206982617767,78.02355856161365,24.30137768607369,65.04411755201984
124090.18865170793,72.75436095907499,72.2500087509922,27.626910801208957,1.411219378059636,11.901354720833302,94.04896563472046,5.42558363145279,5.050540703018791,48.77853817598478,98.51303026488351,79.6396920715657,99.20434740415675
366706.68617826706,2.4272704622061214,23.873884077069928,26.054763836568263,15.063905483217887,11.310005601383665,35.49474799949155,3.945707234553031,27.202519358396195,69.45055891758003,52.700601511175485,17.10143123534662,77.10267516662118
368255.1478472638,43.011598437673996,94.38275890731485,55.99474107895882,87.44457175624959,91.1025312830907,17.2985677257379,42.890648314957694,53.33885543338091,35.95157132414835,25.25962896380215,65.0539734904164,72.82893457056446
184153.02442953637,65.21245948421391,68.6783367643289,47.821563984577566,24.206083474245776,59.808731745244216,47.2094057017978,42.53227592930294,74.01971393745764,94.20408106811912,3.8962315397181646,99.97941909292543,41.13211793262311
151570.5190619413,85.32459761585129,28.757538285757146,44.59726606003607,95.39581984830721,25.015872220213897,65.25916187915881,66.41924370487135,22.805642055749086,27.290794765504057,75.96530627838091,83.78018829799439,12.080915563068363
226171.34036967356,47.532478221208244,76.89989227058564,15.578561895406718,16.434683840013896,7.144887799209143,12.651425980849584,38.993175996903936,30.034418781363946,96.57423441828165,13.884538443846694,42.37176042268004,37.97583065495185
245484.30837704905,96.92058717176852,8.31647718081091,50.464619163299105,25.326145865964435,53.618141851210254,12.21014186726106,22.971641962284906,19.453842922889464,38.820498523694624,38.69426064309628,68.17011823740197,85.96499627062903
328078.7081671519,26.563254754144726,97.47744225104566,25.901891727544424,86.77099684769925,14.48029708768086,30.369489093940004,9.630330550022281,44.3062054328695,78.0304629329556,30.92778816532539,58.84691347229295,33.58467023138043
275440.6053849282,1.350870662671888,4.928525907355851,39.21798826190154,42.66083386918211,77.84029344045007,90.76491013983336,57.11577598292013,50.43460496663599,80.9989398040178,41.68506729536519,65.21096151384586,12.251640228727966
495349.5352236905,48.37528647017362,93.34558911487183,73.35704476706063,26.782893919360585,49.610965660180725,67.46038509929627,21.733853020286965,89.92269707006962,62.10317248232896,90.5998994932563,31.14353886070288,53.135500783721255
140817.92429921124,25.611379502001796,25.28538777482612,93.68628255593556,69.28137627201797,72.64488848573399,22.193415638011004,37.715051619115414,77.07543804378597,81.1871264065675,42.5947761221862,50.4986853195921,60.744755790250025
183550.70243793388,82.37176720231693,75.78241076908905,77.38629651893243,5.122840398223982,39.57265988201421,60.34875606219187,1.7530338462825257,71.53450506039616,59.07448297694615,91.27443126236228,7.644866066198053,11.831354947073924
164523.8071539985,23.27726721811121,0.007369943310608917,40.56338946232637,89.06051765785045,70.23227446203606,66.0239833811912,24.904205880259834,57.266975815730014,60.234740664107434,80.54008597007135,23.198686894714616,76.63105859832143
361243.33018615935,31.06292182913063,25.424008917959974,59.30331393287639,84.15615453566596,68.46143563430121,52.30546799078449,65.10028102936444,32.85802025685609,14.067727955521613,28.837833206850426,39.973933517692814,50.790290438057404
201316.64101591284,79.12274310191123,74.910060664972,74.6497815875704,8.579703513243587,56.14162080757035,75.93824605373287,12.313781425888948,7.007694030832024,89.0464061784756,31.808901905133226,15.672587178064513,58.713767126857675
286524.3091425225,71.514325202536,53.233607089732224,41.42210500958915,79.86187466244947,84.57396341581294,2.4738988659156913,66.13553841992169,25.88076050071827,15.400389005191972,36.984422460142554,15.94877821397198,3.8402721121063688
197770.2368006411,55.805123665726256,11.495214963711486,36.02481588123011,96.11704418831957,58.247357360237686,19.11172271039535,86.04208332925896,19.468725902415752,50.536578476643236,60.564719162010206,17.82747419358578,21.57901484224872
163587.8334582079,70.49480619227595,39.36297458372753,13.524329595586327,49.206961915489345,57.811041077982225,96.63717444251193,86.93689269415395,22.789727877967046,31.834143156516802,67.40625171413107,55.15196778665552,44.04688517663523
144150.05646572204,41.86368635700265,37.55493550845426,73.62608014758756,56.81533501260378,30.798310734233358,49.774000175683206,15.739584912275372,22.677488117967993,28.85230604901684,97.22298357062036,45.24197456707688,10.408862858587398
362531.8357861094,0.5310047614667801,56.81622441809498,83.85085908076249,67.97967402259275,93.15062661175666,7.651479839352914,46.73326524192285,43.05466815459445,16.963259828246656,92.65160634970616,62.20613543236235,72.98786779563365
155273.18053944552,1.1355128512192558,66.79770724602177,31.658441102995283,26.6726943216011,51.71395715537852,30.817969021799474,89.45636570261328,38.07148796679184,54.77918867372337,61.18717214256995,98.09875340482522,21.677808741872695
178632.9446720214,51.122178757368665,84.083024241225,78.35077656425354,64.96612589883748,39.17146575735714,0.17723861734066926,72.9926200311533,33.70467626448998,84.45396910017742,4.623877949911092,60.698097631788414,36.127977775776706
247490.06826438566,8.329097971899923,49.72313969773726,61.02130583369875,47.48675001029421,54.164229156261754,57.94142418856143,86.638637848033,88.1237571488412,49.69209115796922,54.53076203927011,22.52656311392648,3.3394411873771457
428397.29193917406,5.107548016925678,39.20217173051701,78.4083046403244,40.554180461357824,14.524213873473746,99.94782500995682,38.68930123267445,20.27374145751648,35.989838179209855,40.3640221272776,26.540702205610856,25.31015323052722
138840.5103172245,96.55166391374733,14.397653409538169,41.133738314966436,90.28015595875048,26.512523712120483,59.009949752107126,49.9012664343811,16.365367219373272,92.71108372019316,54.47787254319155,19.74327919913096,84.90541600987214
435177.9629995216,85.90026396580586,80.48229649897223,74.75763636496066,79.7903109948484,30.668186216980843,61.007292881444485,89.51140528845674,7.600289463660703,13.384950842568976,4.017637325991696,77.68312448004555,53.35168440091274
138439.36315758523,15.202722720956952,71.33704054145599,40.8509117897626,93.4607628203627,51.51587691813213,32.77266127280789,42.90137108455464,92.48601554759082,48.03191682350396,99.57622074271772,49.67997938457046,73.21300728357139
490583.7860053583,0.06642185902044906,40.86773974546853,8.87579854194529,83.66518248871061,69.55108338077768,23.703254560280985,67.01677039030665,19.434630454148905,76.14111231660891,5.6958370419600834,11.359702115882353,20.758765357731225
287460.48065908067,94.16677953897565,51.84323099426694,55.05789181349441,4.181060115330137,28.72024621277156,50.815657204011934,42.45907720084303,57.22679850530409,89.79232938584131,27.26799343332931,87.37175401284995,19.617801879767494
490704.4352761349,27.83252983201143,66.51828444118888,45.432872638864566,60.65293910758234,13.576599558889136,89.97861669773904,70.80064803052764,37.371781933671336,92.77803906599385,7.2124028937997515,39.569732100773905,58.382668396485634
341938.2078980184,18.58976028554975,16.480558984753777,25.287988720157717,69.76368815154709,55.921818277524025,0.9751104114700926,61.32248157403603,55.529975073401516,11.200466588415846,54.76111060042707,60.96101623657805,19.200178945783364
395705.43175932067,69.15081078315353,2.719779440792025,89.21133349667691,66.48574757163,85.46498313787538,56.96508422418475,44.16034931874343,64.25663387203791,54.05448864929129,35.18182965541563,97.4617135912735,19.772297659509498
115675.11690172827,10.89037388413262,31.750369918668543,38.28533055360012,27.195643475835073,41.823208636807806,42.85110712703185,54.90219980298971,84.00770297768483,21.15255459458113,37.529984285271624,58.36017861484225,9.922083474821775
213122.78503056383,26.46495980028003,59.55850196361631,3.9126111432281396,42.56303514649916,47.57729089470616,62.11793059939905,59.81488937377232,50.72630329555733,17.716864038822735,78.91675208579389,50.8080802789792,75.95588918074641
148078.62448526756,97.50946802120465,48.66060912814587,38.21357402025903,3.902913808359587,28.920851215486255,83.99580262080151,87.90582026047919,32.72407115393858,86.55977532013993,90.40201155693187,90.78337853392415,8.8180677737423
218456.07900885795,63.94627744740102,69.25546268631271,42.45098079003697,9.409412769567327,80.88341233160537,44.904391262661825,67.68711887458937,18.107992370685476,36.90736047170829,16.56969831158642,89.5472410880163,88.89768774649768
147491.08758169762,52.067779148255354,81.96898055745352,86.16377231941598,56.05119006191839,12.066494538423845,21.768278162070565,71.37544731778374,60.6817021438821,10.60636121594688,27.8976940059957,45.58375977622314,87.05535407397618
227193.2717575904,39.791861483493776,48.84424667302759,79.91832081050435,58.241176446558015,17.108871769211696,37.66069869311608,96.99265919173938,13.20043883479326,21.825413429688233,47.272862019658476,68.25642421992005,16.126186369678862
265705.197805868,77.4500954884202,13.426702371782484,19.99665859079243,20.12292906236388,99.99566127577249,15.055137165084354,6.766175696875143,85.5807152306629,38.0909550557383,11.288167014198825,67.78072977712924,96.73941403563582
125658.99853951375,14.095747652369372,85.06279997989658,83.90292259588709,44.82027237415463,68.221575262952,8.48992142108389,18.761356341794,2.7789487979944516,64.96511366112048,38.65380820516027,29.645406728975544,34.09277701958984
376988.8477480079,96.73378020369822,57.49903272741144,24.79272282536652,47.20772597486616,54.80524065767105,37.58763494031635,31.81222930830262,84.52998423285716,62.422679789041744,30.208804561488446,16.32850267214332,88.8996863342817
326640.58168263006,86.11230080657867,73.99374807828707,34.1934148164293,1.1336777535180254,79.51079451583122,62.56985496114685,94.60673436570872,21.92466218671657,92.45007942191789,92.19763370334326,56.87938174641619,7.2274533399889425
206155.79637577815,61.76569825692433,70.46646536082916,7.681845397749132,14.252078330249295,99.68824546714417,26.28353360875504,22.855502576036592,48.78578440359676,31.52938469612392,19.853412043549778,3.6075536306646727,14.377107202164963
309299.22138667986,4.290619040255816,96.82117713312417,5.535631313436385,62.430005728267865,19.08742808507543,91.56841594691943,56.50945727783936,73.05207028727449,39.711027352524574,72.12113980733807,82.28942987899241,44.13958707066089
137576.20430337667,70.08556494477376,29.530732233581393,68.08601208111375,99.2820107797617,79.13930387577761,68.89512994530017,11.776113047139713,78.41668388952904,28.30756663452093,21.589320875345543,76.06270000038967,4.767202665257009
330378.5982224717,91.32843408854808,70.5306772779262,92.3341084521733,65.03917479374361,34.21620825871607,68.63134531018993,27.06672037455027,40.1779789292627,11.659723707897873,62.565837876205876,70.88324896785988,26.95136551154488
471718.4790304856,52.457706747862595,36.56763331259183,49.30168542378287,12.021666718785994,73.12326849852711,69.1710685256638,27.610971471285072,49.94547588657012,96.09691424883493,58.19907281404807,92.81548359608536,59.88365155628974
227427.58098052948,35.42248218272628,39.54107209186417,84.40937119585831,82.14402970991065,70.76597275377769,0.16844982284425214,70.84662629270238,2.957265812830301,9.604528219601416,45.87242927095082,95.79903410896799,13.162891996552805
366964.15198547265,12.027734497946962,23.059463665872148,79.37512496926533,43.15377211815841,99.83300427980413,81.3006753415901,10.882908193670515,34.40260592129478,47.27738072861688,81.69073021819278,46.72163598942125,12.446804237521803
152719.1449617569,75.49011041375682,34.40101756508539,66.46787233813292,8.370020921444421,11.187205183646586,91.76086279433801,75.69844940686346,26.15788478540556,57.0010121724514,22.271719437819005,67.48173515640124,40.11865799120755
386530.8816474262,88.50218512118062,94.82967516582632,97.82289311177786,59.98245833260225,0.2125394816527737,1.9397983736088364,30.35461858281844,39.00690741103329,70.02072639956228,47.72802240249065,97.4575391688723,10.312033743059445
215762.43717888044,10.025174407584858,29.257084694760096,80.2187920876386,22.804609816491894,74.77844646111228,59.82939903852375,73.34704221276806,30.08933703196306,27.207083262969434,98.24176014231915,85.34524361235253,65.28411296965876
173276.54480284674,75.8984554752342,24.599060595658674,27.484439421426142,41.67817473795294,56.87769182988068,67.65757701274786,36.65611154142516,15.973980365010066,51.60697779776896,18.3261789288234,65.41373486793618,79.04256105147233
334605.1739240333,1.7060486259097507,58.3137978473822,78.9014246221108,31.82942498743513,69.08741279616568,19.624258094934135,42.64010587208838,94.17303183978338,38.76495901089933,54.543245484037136,43.949162937202644,47.3839177725075
108043.01847499741,96.70549180772196,25.80359567417546,69.26616462839036,64.28539475072395,75.35250348263978,83.82112629992908,12.5830759903792,42.92788343518219,9.695807609048778,29.310578330847147,74.25466264308275,6.530432758790317
431576.0116869452,61.50580206350962,47.3385725594295,39.952044663635164,43.1034672806622,49.350655177583626,62.58314142890883,10.684190956922368,63.78027120433184,12.0507503961639,12.380605950108436,5.848812332782094,61.230719156257194
101878.19047701883,55.243905899163316,83.4176256556237,7.679747022711503,10.398209321647645,35.65345250405845,22.505507332950426,54.18418404493104,92.6761136197114,40.36816062633286,85.15929808925421,2.318130985007183,23.98344739220861
371126.614718492,29.59498335889278,23.040031430717555,21.435952961809967,21.56755661320542,77.03758863024983,96.71901167175533,63.70701534375911,57.24738148502333,0.3524075779978264,57.76788415716317,75.36172680069535,38.00347837906247
208003.18927686595,92.92916715697834,42.66914121839201,79.7237891643355,50.044527363806154,38.012992866605444,21.586562467402015,9.21306703278313,12.699916504992181,2.4970328686211296,57.88292635102961,12.952377110789348,19.27795958451628
394077.60884903796,26.5905627336791,61.04897350200319,24.84852881360492,78.91842270707598,62.21922694904162,67.85878069331915,13.943224378839748,78.85813568575684,5.326454152523263,54.533473726467655,81.18856657503053,64.04768667600277
484875.4180469753,82.81466132166949,54.562892457348546,99.78579830233481,0.9743265237635246,89.34060265156545,47.38897788599233,3.2442751023467498,77.46640719739631,76.540206276886,18.44681068201751,39.44667825224614,81.89259644234187
199501.2574079832,98.5108679337132,97.47232374152372,69.39881399885446,61.24272839894,15.839147210138893,72.32848225591391,16.24086978618533,40.460974049830966,88.93977289762243,56.863316558617505,95.15194868375293,85.8543053591017
330462.9337671348,78.33966455148058,68.03702543951951,47.72224807176079,11.588175867566619,0.8906159891957532,9.775912392053465,22.257752087383142,53.939362470151494,90.42670974229603,9.138901443541513,6.39844335824743,77.18086713544105
336816.7725087356,51.89899203864318,73.99462420484399,57.04366902119271,60.40494237681695,25.675661119869908,95.25452555333543,69.07030954530315,42.48860046694111,0.8123047091950553,68.26418704197971,50.28864149288063,54.66074850484151
328900.7623163493,6.607426385167193,96.69559479667332,61.08727235414362,83.6807635478249,79.74719434465888,20.448903080791148,6.521464721662573,22.42444538698284,65.41857888305913,5.145716805952549,26.980628649722437,55.582483998372446
189232.65305624733,47.241378917107305,41.4438025228521,96.89448200326233,22.848296647693502,56.682564249016075,22.03839392367527,68.74065091367177,76.29217108076793,28.642515889235675,18.91511169716894,10.108622912839316,20.300323146955268
481099.604606794,43.82559469717036,35.53798150610512,16.174119463151946,49.55147524772677,94.6160863535432,55.40285354922339,40.54284736618601,74.44350262996592,6.987947985329335,29.421779709416484,54.11429935998462,1.5195031449017016
278850.151447051,20.279604118699524,4.386242976638255,27.239580266075457,77.4052925844535,54.78740998616794,34.9733263420871,14.295372332381318,64.70558919140595,10.375645593905148,27.893121765987907,0.6285611084429932,55.9249921523088
438563.4689884511,42.358763671430445,18.420430651882715,70.95910479712437,17.557747925462063,26.578138258864946,44.212968565121955,98.23291732815804,45.564049055385716,6.673307135339346,81.21022889603225,21.022065413900147,69.76543134432121
379791.71012700174,35.77578840803387,23.718963205167586,23.985798314356554,15.256114270196154,76.58853046993359,3.7098496526235536,50.426902208294614,46.480603267866016,55.026758262545485,28.775064460174903,45.18048806925231,39.60225157209191
218974.78034205345,16.368426115164848,18.350446707133848,87.12971622020503,90.50458686392602,65.75503859150103,23.488444520062746,29.418427752976093,29.84438484276204,30.687566409158773,7.39579021218807,34.61686127110476,64.29243453773303
425519.1278809909,44.137414333248614,75.47838931965644,34.653417565811864,69.46466513738964,82.06833599615864,77.35331167418869,5.550517143877077,26.572459055223618,16.62771598986015,6.798269358489328,86.31708268399336,32.49952105037072
258602.29633879385,26.279995632448905,53.58829812761117,18.08393999158191,73.65733630422217,66.79984760224174,90.22151540254663,31.4321644093269,84.89713968220119,14.54761419338988,14.941351938493842,28.59004172280699,35.2909686709374
452441.2788444646,52.20624206822644,66.76338014584672,4.762076084981848,84.39686276120403,45.19490103695154,23.347744293836183,61.245623129208305,85.93742224137986,83.94109332879724,39.419190046242356,32.213345785552264,37.92679821869085
332509.14905434346,3.516005971619418,82.04621608393737,59.559504031794994,53.942578088501136,27.708266909371037,77.33489997148367,24.57729118875426,1.5344877949039715,2.255074669325041,19.681423373603558,91.07459128410548,84.63664725425286
452694.1447419411,90.62314197872841,23.077394128589468,82.52821895545517,48.84054991924638,5.560046476925895,2.894669307941611,56.92414509599115,71.96063468648528,49.525735053998055,23.50223594874977,17.14652209802535,20.355135313287732
377012.63603110635,81.63643055198561,32.592393982149915,27.379311114879123,55.62573515833802,30.793625267536594,4.472428005702033,27.827812639555205,32.992211369913136,7.274137973193817,18.39756554953268,62.457999114755125,96.78738448655878
390101.7119278562,55.25813325105046,70.83602670365968,91.75394862588203,71.70179689321408,4.625847756661871,39.300921838654254,4.445442741552707,91.93473436971172,14.595279476685597,29.873539721452048,39.587402164141636,26.027519324993374
300529.75277068093,85.18085827572432,39.27589459044728,75.77342701180048,39.09373051522614,43.00270707520374,14.79111457346507,41.31662619022365,24.212015317306534,46.529396366189516,50.4858728623104,6.513968366284651,49.06756514024063
482433.4538892896,96.23950738108005,2.927094010104414,6.130068249878473,9.516824671698387,22.57999118904803,16.61385686436888,35.66202877101858,33.54031390498091,20.68979161304785,97.13470716842646,79.69140030261372,25.669876812326397
357596.079691855,11.052229405266056,43.4955219026878,57.26329966747499,13.559688458288466,70.36476082919896,62.73970248168016,24.58901595699735,74.73360944969714,63.66946514625068,79.19904418762827,99.81086029378815,47.743106440797675
269542.0194232719,63.08318084098038,90.82730864154142,56.74409403252657,97.39029580424035,22.017852655650106,85.81642688718121,52.8971831559372,7.409936006876505,37.89830413110945,17.252070346015437,42.24560351089097,39.926648250927514
342557.2856511697,99.79940009356586,40.90215115928747,20.237230493598023,5.1717662340782455,8.143183556633804,77.89672417730516,38.962282432220455,70.80390468155599,78.44797386810023,80.28506904108322,59.82991855889276,37.47792532617991
107677.27932373341,98.78891693335261,33.2248916442747,33.45443786657215,71.16193374491492,83.87972783999727,33.64938083574237,94.99454677980209,67.46788236766706,65.78946323998183,71.00930298974862,83.7106258979141,29.951391853773014
220629.92666981975,60.33229922907446,98.95250829450272,45.827889358376225,94.36815284210033,6.003286029426502,87.52159670234087,62.12291234152575,30.402164588958957,97.79149111649892,90.57984098984114,78.57387828659019,2.197287162501571
364069.414997074,12.802087045081667,64.44155642370131,4.807782123741844,12.925954724058307,75.09584593494921,84.13459203660864,35.81541429287041,71.27693188239724,35.70363979504963,43.47067335244227,50.50523698834708,80.75780196418097
216031.04288417764,58.31928309905282,36.59980264711808,14.977640928588787,72.22643778520782,92.94253259816334,52.42116968238286,21.433669344558236,90.29247042368763,44.61536416747168,86.70986825639548,28.418985444736744,45.10007521424041
347206.1715995366,0.20646355744217137,10.201953136380737,16.400438911055872,30.245659798031067,10.712911868137464,47.58760626650278,66.51238586443668,80.39412207555995,66.819836205601,69.80902525277357,25.18589297807978,25.976065253667414
271507.48037830647,19.89113346668596,78.78494449464212,37.92357544563909,23.69650183111639,55.96679298690938,5.8462418657126864,92.01287191483512,51.78423426461387,42.208169673005536,27.309257611294324,86.92546826322753,18.823437206125515
154189.6256889801,95.612315955996,70.80749334877576,74.73574586765804,85.26226082130755,45.172671025336776,15.052506965642854,62.71131107238481,13.244550206714322,23.90568969408884,38.97761484897793,7.6750541486036,15.790810282358148
